InstanceType,Duration,PaymentOption,ReservedInstanceOfferingId,FixedPrice
i3.xlarge.search,31536000,ALL_UPFRONT,e0df509b-6273-4d15-a637-6fa939cc0ace,3337.0
i4i.12xlarge.search,94608000,PARTIAL_UPFRONT,1dd73a7c-4f61-4023-8357-01cc30f1a077,50786.0
i4i.12xlarge.search,31536000,ALL_UPFRONT,34741499-84df-4563-a010-bed97efb557a,44015.0
i4i.12xlarge.search,31536000,NO_UPFRONT,5140ac38-a443-42f3-8a3f-3b1470bb9f77,0.0
i4i.12xlarge.search,31536000,PARTIAL_UPFRONT,55d6a8dc-0dde-4396-bac7-12b9a56f0d42,22684.0
i4i.12xlarge.search,94608000,NO_UPFRONT,97093de4-fc2f-464a-92a0-60b99edd9fa5,0.0
i4i.12xlarge.search,94608000,ALL_UPFRONT,cfce5509-93f2-4b0d-b563-5f4b9b1d4aed,97509.0
i4i.16xlarge.search,94608000,PARTIAL_UPFRONT,0440ff67-b661-4337-a133-9714aaee2150,67717.0
i4i.16xlarge.search,94608000,ALL_UPFRONT,6c97f10e-3f30-43f7-9bdd-5b7f85f028fe,130017.0
i4i.16xlarge.search,31536000,PARTIAL_UPFRONT,804285e1-5fab-4532-9857-ba1e46a2997a,30247.0
i4i.16xlarge.search,94608000,NO_UPFRONT,8f27e4da-637f-4e1c-bd63-4f710787f8aa,0.0
i4i.16xlarge.search,31536000,ALL_UPFRONT,a226dcdd-bdab-430e-aba8-74ba5a7e4489,58688.0
i4i.16xlarge.search,31536000,NO_UPFRONT,fa4c6a9f-85db-402b-862a-4f7c32e5f101,0.0
i4i.24xlarge.search,31536000,ALL_UPFRONT,05e33834-460c-4018-b624-d8c49d3799d7,88029.0
i4i.24xlarge.search,94608000,ALL_UPFRONT,1ac85955-2042-4fb6-9cc3-2aca9fc57c47,195019.0
i4i.24xlarge.search,31536000,PARTIAL_UPFRONT,45990846-9bf2-428a-ba12-6f5cf7564254,45369.0
i4i.24xlarge.search,94608000,PARTIAL_UPFRONT,5f80744c-df66-45ad-8bf3-ce42276270d2,101572.0
i4i.24xlarge.search,31536000,NO_UPFRONT,a266d46c-4cf4-4cc7-a5a9-8f31d32162b9,0.0
i4i.24xlarge.search,94608000,NO_UPFRONT,aabc0188-843f-42fa-9791-d4c4ee75c721,0.0
i4i.2xlarge.search,94608000,NO_UPFRONT,128b5650-eb76-4b5c-bfe4-77eff2fc37eb,0.0
i4i.2xlarge.search,31536000,ALL_UPFRONT,50a40c67-ea8a-4e81-be1c-3ecb674b5182,7334.0
i4i.2xlarge.search,31536000,PARTIAL_UPFRONT,6204d1ad-09a2-45d3-9097-d1d6887cbac5,3780.0
i4i.2xlarge.search,31536000,NO_UPFRONT,70bbc32e-4f43-4461-b4ec-77099bcf492f,0.0
i4i.2xlarge.search,94608000,ALL_UPFRONT,8a7ce434-f39f-4edd-8873-268af36dafd2,16247.0
i4i.2xlarge.search,94608000,PARTIAL_UPFRONT,fd622735-3b14-4d9a-b66c-a63ec5bb19b6,8462.0
i4i.32xlarge.search,31536000,NO_UPFRONT,1c25bc7b-adb6-494b-9705-96788cf97d8f,0.0
i4i.32xlarge.search,31536000,ALL_UPFRONT,2051cbd4-e481-47b3-9866-94fe30895c4d,117370.0
i4i.32xlarge.search,94608000,NO_UPFRONT,405602dd-8a8c-4609-83c2-5e697d298583,0.0
i4i.32xlarge.search,94608000,PARTIAL_UPFRONT,5829d0e5-e033-4c7d-90a7-65acaf1a6d53,135427.0
i4i.32xlarge.search,94608000,ALL_UPFRONT,60ca5a7d-9110-4d17-b5fa-89798d73c9f6,260021.0
i4i.32xlarge.search,31536000,PARTIAL_UPFRONT,b6c709a1-b351-4957-861c-7b6f644449f6,60491.0
i4i.4xlarge.search,94608000,ALL_UPFRONT,4855e6b9-8720-4ab6-9bdb-cc78249b1e9b,32495.0
i4i.4xlarge.search,31536000,ALL_UPFRONT,4b2ec3d9-cf2e-4199-8918-4b08a9d6db3e,14668.0
i4i.4xlarge.search,31536000,NO_UPFRONT,4d77af6a-707d-4360-b1a2-92818523e62d,0.0
i4i.4xlarge.search,94608000,NO_UPFRONT,700bcdc2-d54a-4266-bfb0-60b1be0af9d5,0.0
i4i.4xlarge.search,31536000,PARTIAL_UPFRONT,9ef222f7-ca00-4626-9bac-7ac026462dcf,7560.0
i4i.4xlarge.search,94608000,PARTIAL_UPFRONT,c6efc0c1-a455-4d7c-be8f-9e558a5ebb12,16924.0
i4i.8xlarge.search,31536000,PARTIAL_UPFRONT,0d007e70-9c41-4ee9-b812-4e3b42fb27e3,15125.0
i4i.8xlarge.search,31536000,ALL_UPFRONT,71e0f13a-7ff1-48aa-8d44-4151fb01378c,29347.0
i4i.8xlarge.search,94608000,ALL_UPFRONT,a7d97384-b262-492e-9700-1ad564888047,65015.0
i4i.8xlarge.search,31536000,NO_UPFRONT,c6f3de93-006b-4148-85ec-8b8b010d339d,0.0
i4i.8xlarge.search,94608000,PARTIAL_UPFRONT,e01fc9e5-ff79-4fe8-a3d4-5e1e17379f36,33862.0
i4i.8xlarge.search,94608000,NO_UPFRONT,f0fa590a-99c5-42d1-af6e-3913e1dee8c3,0.0
i4i.large.search,31536000,PARTIAL_UPFRONT,08b33cd2-7d5b-461e-802f-cf734cedffdd,945.0
i4i.large.search,31536000,ALL_UPFRONT,240a0fc8-517f-4290-8dff-704b9acbbe55,1833.0
i4i.large.search,94608000,ALL_UPFRONT,40ef33e7-4820-4720-b0c6-9d9bf94eec8b,4062.0
i4i.large.search,94608000,NO_UPFRONT,89328e91-b431-43e0-9748-9a5e1e839037,0.0
i4i.large.search,31536000,NO_UPFRONT,a8eb90b1-1ca2-4867-9873-b02066a8e3d6,0.0
i4i.large.search,94608000,PARTIAL_UPFRONT,f9468385-3454-4af8-9add-5e3bb0f42f1d,2116.0
i4i.xlarge.search,31536000,NO_UPFRONT,09e4367a-e280-4353-b428-91f808a06ca9,0.0
i4i.xlarge.search,31536000,PARTIAL_UPFRONT,449813c6-580d-4ff2-9f46-353ced116c63,1893.0
i4i.xlarge.search,94608000,ALL_UPFRONT,471819e3-2948-4f5d-bbf5-78e3d6d29cff,8136.0
i4i.xlarge.search,94608000,NO_UPFRONT,9f52ce66-7d89-4779-bceb-375ba0e6bdd4,0.0
i4i.xlarge.search,31536000,ALL_UPFRONT,b31adeec-fcb4-4b3e-b384-05644c99a458,3673.0
i4i.xlarge.search,94608000,PARTIAL_UPFRONT,f452f887-d8c9-4877-8bdb-f8f44bc08a2a,4238.0
im4gn.16xlarge.search,94608000,NO_UPFRONT,2ca47b05-9f60-40b3-a1f1-ddf2e97053c7,0.0
im4gn.16xlarge.search,94608000,PARTIAL_UPFRONT,4adf1bdf-42d4-43d5-9c31-da7c4a37116a,67266.288
im4gn.16xlarge.search,31536000,ALL_UPFRONT,8529633f-2fbe-45d8-baa1-04e85d1c3ddd,58297.45
im4gn.16xlarge.search,31536000,NO_UPFRONT,a166d07e-b118-4d2a-b0a6-0ff63bdfa093,0.0
im4gn.16xlarge.search,94608000,ALL_UPFRONT,a7918136-50a5-46ee-949b-4583bebb18e8,129151.273
im4gn.16xlarge.search,31536000,PARTIAL_UPFRONT,d993573a-ac84-4819-8466-cfbb5579a09a,30045.609
im4gn.2xlarge.search,31536000,PARTIAL_UPFRONT,060b43bd-b396-4a3e-a49b-d2b9b89998cb,3755.701
im4gn.2xlarge.search,94608000,PARTIAL_UPFRONT,4686e8b3-e400-410b-9b0f-be0fe1f17d15,8408.286
im4gn.2xlarge.search,31536000,NO_UPFRONT,6759ee2f-222b-453e-9534-4400b3eabe14,0.0
im4gn.2xlarge.search,94608000,ALL_UPFRONT,98e7e7a6-f187-444a-8fab-fd862f4a3762,16143.909
im4gn.2xlarge.search,94608000,NO_UPFRONT,cfb41c49-b5c8-48ac-b189-3d9671d028c2,0.0
im4gn.2xlarge.search,31536000,ALL_UPFRONT,f43644ad-3ca5-4db8-b573-e75d4942e0a0,7287.181
im4gn.4xlarge.search,31536000,PARTIAL_UPFRONT,14f1b1be-979c-4acb-b3f3-2488a4b823cf,7511.402
im4gn.4xlarge.search,94608000,NO_UPFRONT,51e1c268-3428-46a8-9f7b-642414877ad1,0.0
im4gn.4xlarge.search,94608000,ALL_UPFRONT,5a765dce-80cb-4b27-90b4-6e503396f2e9,32287.818
im4gn.4xlarge.search,31536000,ALL_UPFRONT,86273520-c1a7-47cd-a9ca-aab07847a543,14574.362
im4gn.4xlarge.search,31536000,NO_UPFRONT,922b6595-91f0-4735-850e-261598d7ed19,0.0
im4gn.4xlarge.search,94608000,PARTIAL_UPFRONT,a613a296-b73b-4bb9-be02-b9370e88c620,16816.572
im4gn.8xlarge.search,94608000,NO_UPFRONT,1cf8ce95-b5fb-47af-9a16-da7d88045044,0.0
im4gn.8xlarge.search,31536000,NO_UPFRONT,7538f5e8-42fa-404d-bf90-1d62855acbe9,0.0
im4gn.8xlarge.search,94608000,ALL_UPFRONT,7d3c9483-2c3a-4d94-8cbc-afc9acd5fd79,64575.636
im4gn.8xlarge.search,31536000,PARTIAL_UPFRONT,7f4338bf-f628-43af-af96-ffebb9eb9bfe,15022.804
im4gn.8xlarge.search,31536000,ALL_UPFRONT,92829163-1a8f-486a-a50f-8970e0c3f003,29148.725
im4gn.8xlarge.search,94608000,PARTIAL_UPFRONT,d0fe35ca-3587-4b05-85ee-4c6795fe75fd,33633.144
im4gn.large.search,94608000,PARTIAL_UPFRONT,020d25f9-8548-4210-955b-1f2903c89d8e,2102.072
im4gn.large.search,31536000,PARTIAL_UPFRONT,0974c683-d45f-41ac-b0b1-7803c2f44fbb,938.925
im4gn.large.search,94608000,NO_UPFRONT,11e468f7-5661-4445-8099-567d6abcb589,0.0
im4gn.large.search,94608000,ALL_UPFRONT,40bf8f80-f78a-4d66-89f4-69a346bc310a,4035.977
im4gn.large.search,31536000,ALL_UPFRONT,5e5449c0-0006-496d-b60f-243ec801cbd7,1821.795
im4gn.large.search,31536000,NO_UPFRONT,8d4de1c0-00b2-4db7-b9e3-17fd65afab51,0.0
im4gn.xlarge.search,94608000,ALL_UPFRONT,193125a3-3dbd-4bd9-a552-480fa8704ff7,8071.955
im4gn.xlarge.search,31536000,PARTIAL_UPFRONT,200ba34f-f004-4e54-8d90-b4f9e1a2a532,1877.851
im4gn.xlarge.search,94608000,NO_UPFRONT,94a2615f-5ffd-4642-8a2d-c876bd83c0b2,0.0
im4gn.xlarge.search,31536000,NO_UPFRONT,d4d96f1b-8c52-4020-971a-0c7b56fb9c23,0.0
im4gn.xlarge.search,31536000,ALL_UPFRONT,f78b7b63-0c9c-4501-ba32-33eabd3a91e0,3643.591
im4gn.xlarge.search,94608000,PARTIAL_UPFRONT,f92bdc0e-12ea-488f-92c1-230cf951626b,4204.143
m4.10xlarge.search,94608000,ALL_UPFRONT,1f584c1e-1546-40d4-b8fb-a517d9d229d4,49133.0
m4.10xlarge.search,94608000,NO_UPFRONT,39d12e49-c389-4db8-b6a0-a6c819715813,0.0
m4.10xlarge.search,31536000,PARTIAL_UPFRONT,7ca7f1d9-d425-4213-9088-e4a9ef10f9df,11430.0
m4.10xlarge.search,94608000,PARTIAL_UPFRONT,957d2901-9782-4975-9bbb-7142e405bdb3,25590.0
m4.10xlarge.search,31536000,ALL_UPFRONT,d838d79e-0a59-433b-a69e-c52961fcc386,22178.0
m4.10xlarge.search,31536000,NO_UPFRONT,ddeba5f8-ae44-4e1c-977f-21c227e04656,0.0
m4.2xlarge.search,94608000,NO_UPFRONT,25a79dcb-a2e9-4518-9108-145459109b3c,0.0
m4.2xlarge.search,31536000,PARTIAL_UPFRONT,325c2ac8-2296-4bc6-9633-c184cd97f31b,2283.0
m4.2xlarge.search,94608000,PARTIAL_UPFRONT,6c04511a-4a15-41e1-9441-aaaf5bd1e96a,5111.0
m4.2xlarge.search,31536000,ALL_UPFRONT,7ccb5bea-f535-4b1e-8f4f-d3e7fa52d765,4430.0
m4.2xlarge.search,94608000,ALL_UPFRONT,bd656fee-166a-45c2-bddd-525855311b9e,9814.0
m4.2xlarge.search,31536000,NO_UPFRONT,d5480d82-34c8-462f-855e-c3a138deff27,0.0
m4.4xlarge.search,31536000,PARTIAL_UPFRONT,2f37afda-adf2-40f3-948a-dc716d9036e3,4572.0
m4.4xlarge.search,94608000,ALL_UPFRONT,55a1dd84-3ba8-4c4d-a680-b4398d782d36,19653.0
m4.4xlarge.search,31536000,NO_UPFRONT,6d5ce9fd-616e-4ba8-8e1d-b651bb5c28a1,0.0
m4.4xlarge.search,94608000,PARTIAL_UPFRONT,78a7d623-c65e-4655-a3fb-8abe653a2822,10236.0
m4.4xlarge.search,94608000,NO_UPFRONT,84066fe3-0c58-4f95-b96c-bf979fdb985b,0.0
m4.4xlarge.search,31536000,ALL_UPFRONT,a3e7cb43-8bf9-4c32-b9a0-f4761f5f726f,8871.0
m4.large.search,31536000,NO_UPFRONT,0cb56e12-77c9-4371-8287-475610dc8ecf,0.0
m4.large.search,94608000,PARTIAL_UPFRONT,51daaac5-1cd0-4572-91f1-1671e649ebbf,1281.0
m4.large.search,94608000,ALL_UPFRONT,64ced320-ca51-4a9e-837f-45b3c0254677,2460.0
m4.large.search,94608000,NO_UPFRONT,66b4de7a-3510-43c7-9681-be0787cb42d4,0.0
m4.large.search,31536000,ALL_UPFRONT,7e0e32cf-464c-4ec0-a1f2-600f576f6c55,1110.0
m4.large.search,31536000,PARTIAL_UPFRONT,b56013ce-bd3e-487f-946a-f6a04564881e,572.0
m4.xlarge.search,31536000,PARTIAL_UPFRONT,1b5b0e35-2d78-4d6e-9b70-e263fbae13fc,1142.0
m4.xlarge.search,94608000,NO_UPFRONT,47d5102e-2dfd-45bf-a85a-4c1b8a1503b5,0.0
m4.xlarge.search,94608000,ALL_UPFRONT,85577286-5d32-4625-b50d-a63f3996a191,4907.0
m4.xlarge.search,94608000,PARTIAL_UPFRONT,ca7f5d2e-f28f-40ce-81bc-a6f7d1eff665,2556.0
m4.xlarge.search,31536000,NO_UPFRONT,f399131a-e184-4e0d-8f55-43d8f23b8e2f,0.0
m4.xlarge.search,31536000,ALL_UPFRONT,f7542f9e-30b9-4e3e-8c7b-eb9d773e3c48,2215.0
m5.12xlarge.search,31536000,ALL_UPFRONT,1591fa81-7989-4d86-8190-97a1846cdc99,24997.0
m5.12xlarge.search,94608000,ALL_UPFRONT,5da6b44a-d91c-4e83-9188-699926d358f5,55377.0
m5.12xlarge.search,31536000,NO_UPFRONT,a9b6c028-b0ec-4747-8a00-158929db63b5,0.0
m5.12xlarge.search,94608000,PARTIAL_UPFRONT,bac18658-20cc-4608-a547-5f6c766b8a6d,28842.0
m5.12xlarge.search,94608000,NO_UPFRONT,ddfa13ac-fe9d-4e3c-bc39-1b021c181790,0.0
m5.12xlarge.search,31536000,PARTIAL_UPFRONT,f231d3a3-7361-497f-8ba4-3502c1bb5594,12883.0
m5.2xlarge.search,31536000,NO_UPFRONT,2075e7c0-51ce-4735-89bd-56dbbb19123f,0.0
m5.2xlarge.search,31536000,PARTIAL_UPFRONT,2bd05dc9-bf02-4c02-9b6d-d3bea43717db,2148.0
m5.2xlarge.search,94608000,ALL_UPFRONT,2c22e138-7564-4ab4-8a75-84a5d750758f,9234.0
m5.2xlarge.search,31536000,ALL_UPFRONT,6847c193-0615-4db8-95fd-31ce0beff158,4168.0
m5.2xlarge.search,94608000,PARTIAL_UPFRONT,7dae061f-8ba1-43f7-bae3-1bb4759ef2aa,4809.0
m5.2xlarge.search,94608000,NO_UPFRONT,b5140ab9-944e-4fd6-9a7c-2425af8a3706,0.0
m5.4xlarge.search,31536000,PARTIAL_UPFRONT,07b11e8d-3419-484d-ab99-974bdb2cbc3f,4293.0
m5.4xlarge.search,31536000,ALL_UPFRONT,254adfd8-11c9-473a-bb92-fe4fcf1abb55,8330.0
m5.4xlarge.search,31536000,NO_UPFRONT,3db4b7dc-4038-4c61-8457-dc6d252e42b6,0.0
m5.4xlarge.search,94608000,PARTIAL_UPFRONT,b3e6f686-fec4-4bb6-8183-c7e7365a02bb,9612.0
m5.4xlarge.search,94608000,NO_UPFRONT,d2db534a-b8c9-4b79-956e-cfca437a06b7,0.0
m5.4xlarge.search,94608000,ALL_UPFRONT,f6adcb9e-cfa7-4d39-8c66-0ef8c49032e6,18455.0
m5.large.search,94608000,NO_UPFRONT,0318ae53-f93f-43a1-85fe-22274cbdcab6,0.0
m5.large.search,31536000,ALL_UPFRONT,6911d1a5-4194-4a75-a66c-16b00b14acbf,1042.0
m5.large.search,94608000,ALL_UPFRONT,86daabf3-7ef9-45f8-bfd1-e73a7cc97201,2308.0
m5.large.search,94608000,PARTIAL_UPFRONT,9416e5ae-27dd-48c8-b116-9e563e0372db,1202.0
m5.large.search,31536000,PARTIAL_UPFRONT,bf230403-39e4-4bb3-add9-0aa9e1704178,537.0
m5.large.search,31536000,NO_UPFRONT,e17b3971-9bea-4b06-b306-c3f12d40adde,0.0
m5.xlarge.search,94608000,NO_UPFRONT,06d1f3db-e9d6-4fdf-8738-68175548e0ba,0.0
m5.xlarge.search,31536000,ALL_UPFRONT,285508f6-eb64-4118-a100-6d0045a8ae20,2084.0
m5.xlarge.search,94608000,ALL_UPFRONT,5433cb46-8963-41a2-bfe1-3f2aef6e996d,4617.0
m5.xlarge.search,31536000,NO_UPFRONT,93f18bec-9c59-4b1c-969e-da2a8655405b,0.0
m5.xlarge.search,31536000,PARTIAL_UPFRONT,a845c983-1886-452a-b8a5-dadce779ec59,1074.0
m5.xlarge.search,94608000,PARTIAL_UPFRONT,ec8d8572-17af-40be-bc29-fce706359aac,2405.0
m6g.12xlarge.search,94608000,ALL_UPFRONT,0e53a8ad-322e-43f1-af1e-c61e80fe68a2,49751.194
m6g.12xlarge.search,31536000,ALL_UPFRONT,15021974-5927-444e-a6e1-5dc5c5987e0a,22457.136
m6g.12xlarge.search,94608000,NO_UPFRONT,5af8769d-ad21-4855-82b4-2f6acd601ce2,0.0
m6g.12xlarge.search,94608000,PARTIAL_UPFRONT,62fc2a00-778a-4e22-b14a-eb3972f7ead8,25912.08
m6g.12xlarge.search,31536000,NO_UPFRONT,84fada1a-b762-40ff-a6dc-28f0c30e379f,0.0
m6g.12xlarge.search,31536000,PARTIAL_UPFRONT,9940c7ea-3633-43bc-bec2-a2cd7d1a97de,11574.062
m6g.2xlarge.search,94608000,NO_UPFRONT,06efba5c-cc5f-4eee-a445-156f8f46e066,0.0
m6g.2xlarge.search,94608000,ALL_UPFRONT,55fb4463-8646-4066-9d6a-c9dcdfd91f6e,8287.661
m6g.2xlarge.search,94608000,PARTIAL_UPFRONT,679535a1-fbbf-41f6-a163-4fbc213c0b6d,4316.49
m6g.2xlarge.search,31536000,NO_UPFRONT,6e5cbbd4-8291-4a66-994f-00e37eed5fcb,0.0
m6g.2xlarge.search,31536000,ALL_UPFRONT,adc83c34-2650-4b88-8a5b-a4782e4496b6,3740.958
m6g.2xlarge.search,31536000,PARTIAL_UPFRONT,d204280b-ad8e-4276-9de8-04bdd6a3d8a3,1928.032
m6g.4xlarge.search,94608000,ALL_UPFRONT,5ea7fa40-49e7-4889-ac66-26420c1a8fca,16587.936
m6g.4xlarge.search,31536000,NO_UPFRONT,908873c6-2bcb-4fa2-8f10-bd17aaf8a1f5,0.0
m6g.4xlarge.search,31536000,ALL_UPFRONT,c2b382dd-7c67-43d1-9545-bab89f816270,7487.61
m6g.4xlarge.search,94608000,NO_UPFRONT,c4eec66e-4cb8-4177-a052-0a08a1088e5a,0.0
m6g.4xlarge.search,94608000,PARTIAL_UPFRONT,c829c3d6-91a6-4efc-8c09-93e466443117,8639.55
m6g.4xlarge.search,31536000,PARTIAL_UPFRONT,e8047fe4-6d93-4381-b6a2-0c15bf5c4d85,3858.999
m6g.8xlarge.search,94608000,ALL_UPFRONT,2e526682-0207-4c46-bbac-0eff49804f35,33163.258
m6g.8xlarge.search,94608000,PARTIAL_UPFRONT,4729da6a-9008-4158-9b93-770840324032,17272.53
m6g.8xlarge.search,31536000,ALL_UPFRONT,95278279-2c16-43fa-ae24-ba2ce7f6de4a,14969.526
m6g.8xlarge.search,94608000,NO_UPFRONT,99db8030-f386-4ae1-8843-347d8d05d0d1,0.0
m6g.8xlarge.search,31536000,PARTIAL_UPFRONT,9f71ea2b-f7e4-4685-bc6b-43b0dbc84c41,7715.063
m6g.8xlarge.search,31536000,NO_UPFRONT,e452f226-6ebf-441e-9695-efe4b7b435c3,0.0
m6g.large.search,94608000,ALL_UPFRONT,07e39626-2878-418b-85a9-050db113956b,2068.762
m6g.large.search,31536000,NO_UPFRONT,30557dba-0d16-49ec-aac1-a3fabf84f3de,0.0
m6g.large.search,94608000,NO_UPFRONT,5c704bfa-618c-4f6e-8196-fcbecd5ad515,0.0
m6g.large.search,94608000,PARTIAL_UPFRONT,7c41dad2-381b-48af-90ac-53178a0fd540,1077.48
m6g.large.search,31536000,ALL_UPFRONT,817ba326-e0c9-43dd-9601-6036186b8de8,933.816
m6g.large.search,31536000,PARTIAL_UPFRONT,d1039526-9185-43eb-80e1-7bea15d0c2b4,481.274
m6g.xlarge.search,94608000,ALL_UPFRONT,4cb2d08c-c9cd-48eb-bd87-6f32d1a2f4a4,4150.138
m6g.xlarge.search,31536000,NO_UPFRONT,92fb1ee0-7c45-4871-8a8e-1317e6406baa,0.0
m6g.xlarge.search,94608000,NO_UPFRONT,a2b24409-6079-4484-a9f6-811eb842de1a,0.0
m6g.xlarge.search,31536000,PARTIAL_UPFRONT,a4bdc479-19db-42a9-9d81-bd5b84b705e6,965.483
m6g.xlarge.search,31536000,ALL_UPFRONT,f4739fa6-f664-4212-bac3-046f9844780a,1873.326
m6g.xlarge.search,94608000,PARTIAL_UPFRONT,fd5cfa41-da80-4480-8c98-8c93b489edec,2161.53
m7g.12xlarge.search,94608000,PARTIAL_UPFRONT,0b2849f3-933d-4f07-91aa-fefbc5d9013e,27587.0
m7g.12xlarge.search,31536000,ALL_UPFRONT,1e0e3f73-538f-466f-ad39-c022106a6089,23909.0
m7g.12xlarge.search,31536000,NO_UPFRONT,3add40db-a587-4253-aaa2-34a94cdc762c,0.0
m7g.12xlarge.search,31536000,PARTIAL_UPFRONT,79f56e87-9278-4f06-9107-2f252d238fae,12322.0
m7g.12xlarge.search,94608000,ALL_UPFRONT,9a8e53fd-53d8-4054-bdbe-7f595b28e77c,52968.0
m7g.12xlarge.search,94608000,NO_UPFRONT,be836f5f-0fe0-4eba-a603-997261fb3b55,0.0
m7g.16xlarge.search,31536000,NO_UPFRONT,2790931f-064e-4d0f-8662-93924d7825ad,0.0
m7g.16xlarge.search,94608000,NO_UPFRONT,6448fb35-52f8-448c-b76a-aefeaa8a54d6,0.0
m7g.16xlarge.search,31536000,ALL_UPFRONT,79923722-e27b-4c4c-8734-534efcb75bd9,31881.0
m7g.16xlarge.search,94608000,ALL_UPFRONT,a953bd09-9d05-4fd4-a3c2-cd2cfc319d63,70628.0
m7g.16xlarge.search,31536000,PARTIAL_UPFRONT,a9df824c-8b9c-4a6c-a250-ec9274ffcbc0,16431.0
m7g.16xlarge.search,94608000,PARTIAL_UPFRONT,f85defbe-4bfe-4242-8789-d21bfe683f25,36785.0
m7g.2xlarge.search,94608000,ALL_UPFRONT,045f5ecc-f5f6-47e0-a6cb-e1306cfe5ea9,8830.0
m7g.2xlarge.search,31536000,NO_UPFRONT,5968b651-ef27-4584-807c-9e64675ebba3,0.0
m7g.2xlarge.search,31536000,ALL_UPFRONT,60f3f05b-d126-4be0-8c57-fb69a05c373f,3986.0
m7g.2xlarge.search,94608000,NO_UPFRONT,622c1c13-4505-4695-a989-bd304a10dd7d,0.0
m7g.2xlarge.search,94608000,PARTIAL_UPFRONT,c11d199f-3a69-4079-a234-0949683cd243,4599.0
m7g.2xlarge.search,31536000,PARTIAL_UPFRONT,fd64d583-0a33-4954-a78a-8eb40ca46786,2054.0
m7g.4xlarge.search,94608000,PARTIAL_UPFRONT,0ad547f6-a72c-4d21-83a2-83eb29578408,9198.0
m7g.4xlarge.search,94608000,ALL_UPFRONT,2c2e00bd-5a56-415d-abb4-2723110d7c2a,17660.0
m7g.4xlarge.search,94608000,NO_UPFRONT,4869ef95-d8e0-4ed0-952c-759f39cd9cf3,0.0
m7g.4xlarge.search,31536000,NO_UPFRONT,7aa4fd14-41f8-4d41-aee3-737f6afba861,0.0
m7g.4xlarge.search,31536000,PARTIAL_UPFRONT,f6594f91-48eb-4e90-ad17-c9c51c4780c7,4108.0
m7g.4xlarge.search,31536000,ALL_UPFRONT,f8158d5f-27e8-4bd7-acd6-082efac22b25,7972.0
m7g.8xlarge.search,31536000,ALL_UPFRONT,0f313fe6-89a8-40cb-a04b-cfc10b10995e,15938.0
m7g.8xlarge.search,31536000,NO_UPFRONT,215ab90f-ba7b-4b1a-9bec-638606630f28,0.0
m7g.8xlarge.search,94608000,PARTIAL_UPFRONT,3913366d-0594-4e33-afad-5cc38b2b1d6f,18389.0
m7g.8xlarge.search,94608000,NO_UPFRONT,6b20fd0a-7839-478a-b765-e50062b622d9,0.0
m7g.8xlarge.search,31536000,PARTIAL_UPFRONT,6ffe8234-1895-4464-9d47-b2040db8a2ae,8214.0
m7g.8xlarge.search,94608000,ALL_UPFRONT,fb6904b4-3f20-447a-884b-2a63d256e31c,35308.0
m7g.large.search,94608000,PARTIAL_UPFRONT,0179da04-d96b-4286-9e6e-91c46df137da,1150.0
m7g.large.search,31536000,NO_UPFRONT,0b059c5b-92f7-4f23-a0b0-1b246146f538,0.0
m7g.large.search,94608000,NO_UPFRONT,25595205-c556-4447-8617-df8bb8381211,0.0
